timestamp,open,high,low,close,volume
1706715000000,146.641,146.739,146.135,146.178,26656059967.041
1706716800000,146.179,146.409,146.067,146.297,16825150039.6729
1706718600000,146.295,146.37,146.13,146.262,9998510093.689
1706720400000,146.262,146.423,146.262,146.367,6113700012.207
1706722200000,146.366,146.367,146.245,146.354,5631930000.3052
1706724000000,146.356,146.464,146.35,146.419,4388749977.1118
1706725800000,146.419,146.509,146.372,146.399,5220939998.6267
1706727600000,146.398,146.872,146.086,146.674,19679719970.7031
1706729400000,146.67,146.8,146.007,146.375,24407949981.6895
1706731200000,146.382,147.275,146.302,147.249,20610890075.6836
1706733000000,147.251,147.444,147.148,147.156,12577450057.9834
1706734800000,147.156,147.217,146.846,146.95,7032549987.793
1706736600000,146.95,147.005,146.848,146.848,5574249977.1118
1706738400000,146.858,146.936,146.856,146.898,1188230011.7016
1706740200000,146.9,146.912,146.855,146.864,2463399983.4061
1706742000000,146.864,146.916,146.761,146.881,4993379974.3652
1706743800000,146.879,147.044,146.78,147.006,4541909980.7739
1706747400000,146.91,146.918,146.61,146.754,8460659988.4033
1706749200000,146.754,146.936,146.641,146.864,8225710052.4902
1706751000000,146.86,146.918,146.732,146.774,6842800048.8281
1706752800000,146.776,146.781,146.473,146.637,7354830005.6458
1706754600000,146.635,146.663,146.529,146.574,8363150001.5259
1706756400000,146.578,146.652,146.545,146.626,4467189964.2944
1706758200000,146.629,146.731,146.628,146.704,4248250003.8147
1706760000000,146.704,146.789,146.617,146.764,4572570037.8418
1706761800000,146.765,146.817,146.691,146.791,4138149971.0083
1706763600000,146.791,146.863,146.764,146.79,4690109992.981
1706765400000,146.793,146.885,146.75,146.862,5789720001.2207
1706767200000,146.861,146.943,146.84,146.908,5758619972.229
1706769000000,146.907,146.925,146.812,146.885,5370369987.4878
1706770800000,146.885,147.026,146.715,146.974,7786069946.2891
1706772600000,146.974,147.049,146.802,146.802,8733109909.0576
1706774400000,146.804,146.859,146.602,146.65,8107109954.834
1706776200000,146.65,146.764,146.586,146.611,9648279968.2617
1706778000000,146.61,146.794,146.591,146.774,8437729965.21
1706779800000,146.778,146.91,146.755,146.792,7235100021.3623
1706781600000,146.793,146.882,146.725,146.811,5589879997.2534
1706783400000,146.814,146.894,146.76,146.84,6813709991.4551
1706785200000,146.84,146.874,146.74,146.779,8322319969.1772
1706787000000,146.782,146.865,146.73,146.842,12781330139.1602
1706788800000,146.841,147.114,146.84,147.053,20647310058.5938
1706790600000,147.053,147.105,146.964,146.964,17749170074.4629
1706792400000,146.964,147.052,146.857,146.889,17827659912.1094
1706794200000,146.89,146.89,146.458,146.658,23269539947.5098
1706796000000,146.661,146.667,146.336,146.436,21888249725.3418
1706797800000,146.436,146.55,146.328,146.378,24077049896.2402
1706799600000,146.377,146.815,146.316,146.549,40232629943.8477
1706801400000,146.551,146.678,146.247,146.312,32992069824.2188
1706803200000,146.311,146.312,145.976,146.201,29330219848.6328
1706805000000,146.2,146.214,145.896,146.185,23714890106.2012
1706806800000,146.184,146.385,146.142,146.348,17774089965.8203
1706808600000,146.347,146.412,146.206,146.356,19852130050.6592
1706810400000,146.356,146.48,146.315,146.462,17732929901.123
1706812200000,146.463,146.481,146.272,146.367,13376419876.0986
1706814000000,146.367,146.369,146.192,146.239,11311750030.5176
1706815800000,146.239,146.339,146.205,146.27,10022599914.5508
1706817600000,146.269,146.341,146.258,146.319,9069540046.6919
1706819400000,146.318,146.348,146.299,146.325,11371880004.8828
1706821200000,146.325,146.444,146.324,146.426,3277229995.7275
1706823000000,146.426,146.448,146.402,146.407,3895420000.0763
1706824800000,146.407,146.48,146.313,146.476,466629997.2534
1706826600000,146.476,146.479,146.254,146.457,2421900002.9564
1706828400000,146.459,146.464,146.363,146.429,3844370012.2833
1706830200000,146.442,146.511,146.442,146.459,3008200002.1935
1706832000000,146.46,146.494,146.275,146.287,6654799987.793
1706833800000,146.285,146.414,146.276,146.385,8749229942.3218
1706835600000,146.386,146.404,146.24,146.346,9417479927.063
1706837400000,146.345,146.458,146.325,146.356,8778840080.2612
1706839200000,146.355,146.458,146.305,146.419,6206540054.3213
1706841000000,146.418,146.429,146.32,146.337,5837299964.9048
1706842800000,146.339,146.37,146.323,146.347,4409000022.8882
1706844600000,146.348,146.409,146.343,146.377,7538040023.8037
1706846400000,146.379,146.395,146.318,146.385,4205070011.1389
1706848200000,146.385,146.477,146.366,146.419,6444150024.4141
1706850000000,146.419,146.515,146.385,146.451,7196489997.8638
1706851800000,146.449,146.508,146.406,146.43,9132360061.6455
1706853600000,146.428,146.457,146.354,146.39,10626229995.7275
1706855400000,146.392,146.526,146.384,146.48,9568589920.0439
1706857200000,146.481,146.589,146.475,146.579,16071839904.7852
1706859000000,146.58,146.636,146.493,146.622,15560930023.1934
1706860800000,146.625,146.684,146.546,146.654,14387719970.7031
1706862600000,146.654,146.749,146.624,146.735,12119630050.6592
1706864400000,146.735,146.798,146.72,146.735,12775020034.79
1706866200000,146.737,146.786,146.671,146.694,12004439987.1826
1706868000000,146.694,146.708,146.63,146.67,10196529983.5205
1706869800000,146.667,146.726,146.604,146.61,8456259986.8774
1706871600000,146.61,146.612,146.499,146.525,9275800094.6045
1706873400000,146.527,146.554,146.459,146.531,8243740005.4932
1706875200000,146.53,146.581,146.508,146.538,8942740036.0107
1706877000000,146.538,146.625,146.529,146.579,10878760009.7656
1706878800000,146.582,146.697,146.555,146.651,14070569847.1069
1706880600000,146.643,147.987,146.643,147.964,45242180236.8164
1706882400000,147.967,148.053,147.803,147.877,30812570190.4297
1706884200000,147.877,147.901,147.682,147.862,30604689880.3711
1706886000000,147.886,148.251,147.827,148.239,27561850189.209
1706887800000,148.241,148.342,148.171,148.277,26945320068.3594
1706889600000,148.278,148.386,148.194,148.348,23897259979.248
1706891400000,148.347,148.583,148.335,148.54,19503380065.918
1706893200000,148.539,148.57,148.455,148.459,13568500015.2588
