timestamp,open,high,low,close,volume
1604635200000,1937.778,1939.168,1935.468,1939.135,790909.9972
1604637000000,1939.158,1939.228,1936.255,1936.778,943379.9954
1604638800000,1936.768,1942.105,1936.228,1941.025,903279.9951
1604640600000,1941.025,1941.608,1937.168,1938.818,1429189.9987
1604642400000,1938.818,1940.208,1936.728,1937.315,1209570.0074
1604644200000,1937.315,1941.365,1937.275,1940.918,973560.0026
1604646000000,1940.855,1942.828,1939.135,1942.315,1382019.9929
1604647800000,1942.388,1948.055,1942.218,1947.585,1474314.9895
1604649600000,1947.678,1950.598,1945.998,1946.978,1876601.0012
1604651400000,1947.018,1949.575,1944.898,1945.345,1276770.0031
1604653200000,1945.298,1948.145,1943.805,1946.895,1944780.0014
1604655000000,1946.895,1948.928,1945.635,1948.215,1305709.9963
1604656800000,1948.235,1949.765,1946.255,1949.765,1278339.9932
1604658600000,1949.775,1952.148,1947.795,1951.198,1631440.0062
1604660400000,1951.208,1957.958,1950.625,1955.975,1984499.9965
1604662200000,1955.965,1956.928,1953.868,1955.515,1005330.0057
1604664000000,1955.525,1956.788,1950.508,1952.288,1615599.9973
1604665800000,1952.318,1954.248,1947.888,1949.548,1804970.0018
1604667600000,1949.518,1956.428,1948.945,1954.628,2014979.9846
1604669400000,1954.768,1960.198,1949.638,1958.548,3139260.0127
1604671200000,1958.548,1960.198,1951.588,1953.338,2631650.0008
1604673000000,1953.228,1954.838,1941.518,1941.708,3565970.0185
1604674800000,1941.545,1948.698,1941.068,1946.438,2791990.0008
1604676600000,1946.438,1950.455,1942.958,1948.428,2322039.9879
1604678400000,1948.398,1953.738,1948.248,1952.448,2527720.0043
1604680200000,1952.408,1953.785,1949.768,1951.905,1644490.0092
1604682000000,1951.935,1954.345,1951.095,1951.525,1482119.9942
1604683800000,1951.505,1952.595,1950.358,1951.508,1376260.0049
1604685600000,1951.438,1953.475,1950.415,1950.538,1445260.0013
1604687400000,1950.568,1953.685,1949.945,1953.555,913570.0054
1604689200000,1953.585,1955.098,1952.958,1952.958,883670.0018
1604691000000,1952.958,1953.508,1951.558,1951.788,615769.9954
1604692800000,1951.798,1953.555,1951.035,1953.405,974799.9962
1604694600000,1953.405,1953.915,1950.975,1952.205,1237729.9964
1604696400000,1952.195,1952.898,1951.248,1951.708,332540.0002
1604698200000,1951.708,1952.408,1950.298,1950.298,322225.0002
1605052800000,1876.548,1879.655,1876.288,1879.015,996589.9922
1605054600000,1879.005,1880.795,1878.285,1878.798,982819.993
1605056400000,1878.798,1880.028,1876.998,1879.278,1234149.9999
1605058200000,1879.268,1881.518,1878.728,1879.525,1098699.999
1605060000000,1879.525,1881.878,1879.098,1880.685,1092730.0025
1605061800000,1880.645,1882.978,1879.975,1882.318,905979.9928
1605063600000,1882.348,1882.835,1880.405,1881.595,979589.9885
1605065400000,1881.595,1881.985,1878.158,1880.585,1092049.9987
1605067200000,1880.575,1880.765,1878.758,1879.178,510689.9994
1605069000000,1879.185,1880.195,1878.955,1879.908,415360
1605070800000,1879.938,1883.268,1879.938,1881.318,669759.9962
1605072600000,1881.268,1882.988,1880.278,1881.868,759769.9976
1605074400000,1881.888,1882.495,1880.908,1881.268,598159.9973
1605076200000,1881.268,1884.378,1881.178,1883.048,741559.9944
1605078000000,1883.048,1883.098,1874.618,1874.918,1225460.0087
1605079800000,1875.008,1879.138,1874.468,1876.538,1698759.9991
1605081600000,1876.518,1877.875,1874.688,1877.018,1758720.0031
1605083400000,1877.048,1879.395,1875.808,1878.248,1442159.988
1605085200000,1878.298,1878.698,1875.068,1878.185,963900.0008
1605087000000,1878.185,1881.425,1877.818,1881.145,1370039.9976
1605088800000,1881.145,1881.828,1877.528,1877.788,1012630.0054
1605090600000,1877.868,1877.868,1875.708,1875.938,908090.001
1605092400000,1875.958,1876.108,1869.768,1874.145,1466050.0027
1605094200000,1874.145,1877.168,1873.428,1876.865,1150960.0021
1605096000000,1876.835,1878.805,1871.028,1872.085,1743669.9923
1605097800000,1872.065,1873.638,1870.505,1870.595,1410420.0043
1605099600000,1870.635,1873.475,1868.498,1870.428,2291999.9883
1605101400000,1870.395,1870.728,1858.118,1858.428,3266150.0014
1605103200000,1858.428,1863.568,1856.208,1861.805,2828089.986
1605105000000,1861.758,1867.848,1860.225,1861.435,3377590.0155
1605106800000,1861.415,1865.725,1858.805,1865.505,2990329.9734
1605108600000,1865.545,1866.285,1862.068,1862.518,2269129.999
1605110400000,1862.538,1866.615,1861.728,1865.128,2044340.007
1605112200000,1865.145,1865.345,1861.938,1864.488,1567179.9891
1605114000000,1864.488,1864.608,1860.588,1861.895,1205959.9999
1605115800000,1861.885,1862.998,1861.578,1862.295,1142769.9942
1605117600000,1862.305,1864.398,1861.905,1863.245,1914199.9893
1605119400000,1863.368,1865.548,1863.368,1864.568,1042450.0052
1605121200000,1864.638,1865.405,1863.545,1863.755,870450.0012
