asset,group,driver,lookback,horizon,tradeable,base_rate,hit_raw,chance_agree,p_up_yields_fell,p_up_yields_rose,spread,p_null,spread_h1,spread_h2,n,stable
DAX,index_eu,y2,1,21,1,0.6027315914489311,0.39528899445764054,0.4758828845094156,0.6057941024314537,0.5900744416873449,0.0157196607441088,0.2535,0.029109221023243537,0.004137411738527552,5052,0
DAX,index_eu,y2,5,0,0,0.5694280078895464,0.3680473372781065,0.49345432193861866,0.4651567944250871,0.66343315056938,-0.1982763561442929,0.0,-0.2589245653698549,-0.13660434778686276,5070,1
DAX,index_eu,y2,5,1,1,0.5341357537490135,0.4617205998421468,0.4967938794821369,0.5365853658536586,0.5322921063739975,0.004293259479661082,0.761,-0.01694599952330289,0.025474496160542426,5068,0
DAX,index_eu,y2,5,5,1,0.5689178515007899,0.4689968404423381,0.4934675022274133,0.5815881326352531,0.5601519628535246,0.021436169781728465,0.3175,-0.021037467962646272,0.06695004832768126,5064,0
DAX,index_eu,y2,5,21,1,0.6024167987321711,0.4883122028526149,0.4902614771411564,0.632661996497373,0.5683453237410072,0.06431667275636577,0.0155,0.05905843099196939,0.07147200240180862,5048,1
DAX,index_eu,y2,21,0,0,0.6028888009497427,0.4261970716264345,0.4931597473052802,0.5485375158965663,0.6518218623481782,-0.10328434645161189,0.0065,-0.19446274548559073,-0.011404365557174057,5054,0
DAX,index_eu,y2,21,1,1,0.5338479809976246,0.48832145684877276,0.4977354280330172,0.5477301654645736,0.5238866396761134,0.023843525788460274,0.085,0.013345203063049649,0.0338997100793611,5052,0
DAX,index_eu,y2,21,5,1,0.569136291600634,0.5156497622820919,0.49537082675098765,0.6140127388535032,0.5311993517017828,0.08281338715172037,0.0,0.07580712199660333,0.09550464921004598,5048,1
DAX,index_eu,y2,21,21,1,0.6011526232114467,0.5284181240063593,0.4934467895137258,0.6583085422864429,0.5476772616136919,0.11063128067275096,0.0035,0.10103872951444626,0.12780254923696432,5032,1
DAX,index_eu,y10,1,0,0,0.5340953882538432,0.37544343713046907,0.4968686537393987,0.4526909722222222,0.6151785714285715,-0.16248759920634925,0.0,-0.24697837676744266,-0.07588182251313424,5074,1
DAX,index_eu,y10,1,1,1,0.5341088328075709,0.4507097791798107,0.49687963359173637,0.5399305555555556,0.5346136668155427,0.005316888740012904,0.69,0.013590229315818658,-0.0034349839162494122,5072,0
DAX,index_eu,y10,1,5,1,0.569258089976322,0.452052091554854,0.49365908568488287,0.5690703735881842,0.5614662494412159,0.007604124146968316,0.568,0.01435556159174256,0.0017674154891904603,5068,0
DAX,index_eu,y10,1,21,1,0.6027315914489311,0.44695170229612036,0.49052396642612783,0.59834278238116,0.6028686687584043,-0.00452588637724427,0.729,0.012302156635011774,-0.02078124042162588,5052,0
DAX,index_eu,y10,5,0,0,0.5694280078895464,0.38402366863905324,0.49830195799244503,0.46866154468257176,0.6673701983959477,-0.19870865371337593,0.0,-0.3190013992454701,-0.07807822707351364,5070,1
DAX,index_eu,y10,5,1,1,0.5341357537490135,0.47928176795580113,0.4991782632286149,0.5361908613020623,0.5340092944655682,0.0021815668364940644,0.8815,-0.03746081227085141,0.04091549101350045,5068,0
DAX,index_eu,y10,5,5,1,0.5689178515007899,0.47571090047393366,0.4983668755568533,0.5635113268608414,0.5704016913319239,-0.0068903644710824885,0.743,-0.040369071512718735,0.028187650360866123,5064,0
DAX,index_eu,y10,5,21,1,0.6024167987321711,0.49385895404120445,0.49768710082102463,0.6165383056343737,0.5872611464968153,0.02927715913755846,0.259,0.020724556520020365,0.03897257840576396,5048,1
DAX,index_eu,y10,21,0,0,0.6028888009497427,0.41333597150771667,0.49763848418872775,0.5216686917780478,0.6776659959758551,-0.15599730419780733,0.0,-0.2788934267511575,-0.0332312658738636,5054,1
DAX,index_eu,y10,21,1,1,0.5338479809976246,0.48693586698337293,0.49922280962079885,0.5311993517017828,0.5374396135265701,-0.006240261824787319,0.651,-0.023984232569598363,0.01036174713007787,5052,0
DAX,index_eu,y10,21,5,1,0.569136291600634,0.509310618066561,0.498466072769558,0.5891410048622366,0.5495967741935484,0.039544230668688285,0.0905,0.03804612157673426,0.04452250579126338,5048,1
DAX,index_eu,y10,21,21,1,0.6011526232114467,0.5266295707472178,0.4980702202249009,0.6389789303079416,0.5645292207792207,0.07444970952872088,0.059,0.1098681507983833,0.043529227260524106,5032,1
DAX,index_eu,y30,1,0,0,0.5340953882538432,0.3768230193141506,0.4967208219416879,0.4557348451809856,0.6103370786516854,-0.1546022334706998,0.0,-0.24235946523058227,-0.06627974720417446,5074,1
DAX,index_eu,y30,1,1,1,0.5341088328075709,0.45208990536277605,0.4967316851844481,0.5429568251199303,0.5287769784172662,0.014179846702664034,0.3255,0.006507085908471377,0.02177979256360385,5072,0
DAX,index_eu,y30,1,5,1,0.569258089976322,0.44159431728492504,0.4933584388854592,0.5652553470100393,0.5756075607560756,-0.010352213746036232,0.4735,-0.00031018626763312795,-0.01945475306879818,5068,0
DAX,index_eu,y30,1,21,1,0.6027315914489311,0.44239904988123513,0.49007660003422837,0.6007887817703769,0.6101083032490975,-0.009319521478720616,0.483,0.017687363141908552,-0.0354948516785506,5052,0
DAX,index_eu,y30,5,0,0,0.5694280078895464,0.39960552268244576,0.49882232570443763,0.4823434991974318,0.6526138279932546,-0.17027032879582282,0.0,-0.2902159065917991,-0.04885777374574218,5070,1
DAX,index_eu,y30,5,1,1,0.5341357537490135,0.48224151539068666,0.4994207429316466,0.5343235648334003,0.5305778152678194,0.003745749565580825,0.7965,-0.013700695399807783,0.020113064035358286,5068,0
DAX,index_eu,y30,5,5,1,0.5689178515007899,0.4816350710900474,0.49885681288979733,0.572289156626506,0.5717905405405406,0.0004986160859654643,0.985,-0.021821954208476435,0.024443675775394857,5064,0
DAX,index_eu,y30,5,21,1,0.6024167987321711,0.49009508716323297,0.4984580672140164,0.6126307320997586,0.5963497453310697,0.016280986768688943,0.489,0.02922815945716717,0.004684814624468792,5048,0
DAX,index_eu,y30,21,0,0,0.6028888009497427,0.41373169766521567,0.49657987365264017,0.5214899713467048,0.6755361397934869,-0.1540461684467821,0.0,-0.27888942667773725,-0.029188622018198274,5054,1
DAX,index_eu,y30,21,1,1,0.5338479809976246,0.4855502771179731,0.4988878137676948,0.5284486287351617,0.5381558028616852,-0.009707174126523443,0.4725,-0.027550194635272973,0.0069217797549916416,5052,0
DAX,index_eu,y30,21,5,1,0.569136291600634,0.5053486529318542,0.4977812838273965,0.5853458862054851,0.5537420382165605,0.03160384798892457,0.212,0.03504599170098288,0.031115520311155276,5048,1
DAX,index_eu,y30,21,21,1,0.6011526232114467,0.518879173290938,0.4970651265920368,0.6303724928366762,0.5709134615384616,0.059459031298214615,0.139,0.104231491154538,0.01858609149953916,5032,0
DAX,index_eu,slope,1,0,0,0.5340953882538432,0.4109184075679937,0.496801457467712,0.5015224010439322,0.5673166202414113,-0.06579421919747908,0.0,-0.12408402463549523,-0.005914213977192606,5074,0
DAX,index_eu,slope,1,1,1,0.5341088328075709,0.44183753943217663,0.4968123843156963,0.5397999130056547,0.5355318160705992,0.0042680969350554765,0.7775,0.004472207916783044,0.00430885442987472,5072,0
DAX,index_eu,slope,1,5,1,0.569258089976322,0.43902920284135755,0.49352242804878127,0.564214192424902,0.5681078568107857,-0.0038936643858836772,0.787,0.01728734800743803,-0.026333176498853694,5068,0
DAX,index_eu,slope,1,21,1,0.6027315914489311,0.43487727632620743,0.49040195741015524,0.596943231441048,0.6126924871675221,-0.01574925572647412,0.2475,-0.003923141551124165,-0.028758741258741227,5052,0
DAX,index_eu,slope,5,0,0,0.5694280078895464,0.45285996055226824,0.5006299188092542,0.5390930414386239,0.6025140875596012,-0.06342104612097732,0.0005,-0.13900419722337531,0.011338630122485704,5070,0
DAX,index_eu,slope,5,1,1,0.5341357537490135,0.48007103393843725,0.5003098351760961,0.5318732890105593,0.5346921075455334,-0.0028188185349741213,0.8345,0.006652546975127627,-0.01186017986886767,5068,0
DAX,index_eu,slope,5,5,1,0.5689178515007899,0.4731437598736177,0.5006532497772587,0.5575117370892019,0.5783760312635693,-0.020864294174367415,0.3285,-0.0062652350787943956,-0.036394714172378495,5064,0
DAX,index_eu,slope,5,21,1,0.6024167987321711,0.4799920760697306,0.5010550066430414,0.5968627450980392,0.6072362685265911,-0.010373523428551912,0.672,0.020504824624390516,-0.04215166871767606,5048,0
DAX,index_eu,slope,21,0,0,0.6028888009497427,0.4705184012663237,0.5030944000285636,0.5766423357664233,0.6293322062552832,-0.05268987048885987,0.208,-0.11912698495858509,0.013347892327860822,5054,0
DAX,index_eu,slope,21,1,1,0.5338479809976246,0.48871733966745845,0.5010317872275603,0.5293891663465232,0.5384940778341794,-0.009104911487656131,0.5355,-0.004022773432917459,-0.014223998968340923,5052,0
DAX,index_eu,slope,21,5,1,0.569136291600634,0.500594294770206,0.5021639330572306,0.5735689588935843,0.561864406779661,0.011704552113923294,0.6485,0.05350873104903209,-0.0296632340230919,5048,0
DAX,index_eu,slope,21,21,1,0.6011526232114467,0.48569157392686807,0.5034977258423672,0.5893200153668844,0.6117747440273038,-0.02245472866041942,0.607,0.043679573045879105,-0.08818063387659536,5032,0
DAX,index_eu,real10,1,0,0,0.5340953882538432,0.3998817500985416,0.4962638872942182,0.48517042939353694,0.5766787658802178,-0.09150833648668089,0.0,-0.15536809251217626,-0.02616669139343597,5074,1
DAX,index_eu,real10,1,1,1,0.5341088328075709,0.4416403785488959,0.49627439010737495,0.5374059318282426,0.5344827586206896,0.002923173207552976,0.8335,0.010533579017524608,-0.004952423302905573,5072,0
DAX,index_eu,real10,1,5,1,0.569258089976322,0.44337016574585636,0.4924291669599679,0.5737704918032787,0.5676657584014533,0.00610473340182538,0.6605,0.006948437347811476,0.005382163293052411,5068,0
DAX,index_eu,real10,1,21,1,0.6027315914489311,0.4422011084718923,0.48881584020251145,0.6063971568191915,0.6042805100182149,0.0021166468009765627,0.885,-0.004366812227074246,0.008924738489996309,5052,0
DAX,index_eu,real10,5,0,0,0.5694280078895464,0.4445759368836292,0.4992331423191687,0.5317112086158755,0.6053984575835476,-0.07368724896767209,0.0005,-0.14190318332655477,-0.004868943191311592,5070,0
DAX,index_eu,real10,5,1,1,0.5341357537490135,0.48046566692975534,0.4996093382562268,0.5349301397205589,0.5308483290488432,0.004081810671715758,0.772,-0.04210386369679486,0.05012531328320802,5068,0
DAX,index_eu,real10,5,5,1,0.5689178515007899,0.4928909952606635,0.49921065651914576,0.5833000399520575,0.5557461406518011,0.027553899300256424,0.1755,0.0021748690298650786,0.05425555727740761,5064,0
DAX,index_eu,real10,5,21,1,0.6024167987321711,0.4942551505546751,0.49894499335695863,0.6160928742994396,0.5884631941455015,0.027629680153938074,0.221,0.01721343031169653,0.03877390403292624,5048,0
DAX,index_eu,real10,21,0,0,0.6028888009497427,0.47942223981005144,0.5028093894996171,0.587442218798151,0.6177096636866751,-0.030267444888524175,0.414,-0.14262637327744965,0.08267506306505368,5054,0
DAX,index_eu,real10,21,1,1,0.5338479809976246,0.48713380839271575,0.5009111887204428,0.5296838858905166,0.5372498935717327,-0.007566007681216069,0.5935,-0.023961809417871627,0.00808383706480753,5052,0
DAX,index_eu,real10,21,5,1,0.569136291600634,0.5033676703645008,0.501890017480366,0.5796374855379869,0.5575447570332481,0.022092728504738757,0.3105,0.009510220651447132,0.03718331846712586,5048,0
DAX,index_eu,real10,21,21,1,0.6011526232114467,0.5321939586645469,0.5030956883892216,0.6390281527188585,0.5618025751072961,0.07722557761156235,0.036,0.08802508766062767,0.0702732742582527,5032,1
DAX,index_eu,be10,1,0,0,0.5340953882538432,0.3344501379582184,0.493172858796629,0.4475110892065057,0.618840579710145,-0.17132949050363927,0.0,-0.21056844214021386,-0.13120914776556886,5074,1
DAX,index_eu,be10,1,1,1,0.5341088328075709,0.409108832807571,0.49318092340952746,0.5495317890586496,0.5360077332044466,0.013524055854203021,0.381,0.0005013052503369808,0.02655499228565128,5072,0
DAX,index_eu,be10,1,5,1,0.569258089976322,0.39798737174427784,0.4861975787537322,0.5682602267126663,0.5818005808325266,-0.01354035411986032,0.4155,-0.015062250611912686,-0.010874739295791969,5068,0
DAX,index_eu,be10,1,21,1,0.6027315914489311,0.3994457640538401,0.4793804763006302,0.6007924715205547,0.6094129063561378,-0.008620434835583057,0.5905,0.00035117291754460656,-0.016752072879968716,5052,0
DAX,index_eu,be10,5,0,0,0.5694280078895464,0.36745562130177517,0.4950154250745967,0.46366340841478965,0.6695205479452054,-0.2058571395304158,0.0,-0.25533228485644094,-0.15548199123351686,5070,1
DAX,index_eu,be10,5,1,1,0.5341357537490135,0.4670481452249408,0.49756173187507047,0.5414364640883977,0.5317052270779777,0.009731237010420002,0.504,0.008243426073683446,0.010780081339677783,5068,0
DAX,index_eu,be10,5,5,1,0.5689178515007899,0.4571484992101106,0.49510062667056,0.564625850340136,0.5765765765765766,-0.011950726236440556,0.598,-0.025634008392629082,0.0030632135895293233,5064,0
DAX,index_eu,be10,5,21,1,0.6024167987321711,0.4679080824088748,0.49269610785586737,0.6092150170648464,0.5979337064141197,0.011281310650726684,0.6475,0.02681466518415887,-0.003014496630332264,5048,0
DAX,index_eu,be10,21,0,0,0.6028888009497427,0.3640680648990898,0.4938926315225717,0.4766512410601599,0.718774860779634,-0.24212361971947416,0.0,-0.2946380202287191,-0.18833879294244982,5054,1
DAX,index_eu,be10,21,1,1,0.5338479809976246,0.4908946951702296,0.4980034247155004,0.5427008834665544,0.5262738853503185,0.016426998116235936,0.238,0.013131746428935553,0.01940698051117662,5052,0
DAX,index_eu,be10,21,5,1,0.569136291600634,0.48474643423137875,0.4959734410200899,0.5729911653344552,0.567384370015949,0.005606795318506164,0.8035,0.025275321531425643,-0.012602216152817758,5048,0
DAX,index_eu,be10,21,21,1,0.6011526232114467,0.4751589825119237,0.49429106816533175,0.5956192080876158,0.6084168336673347,-0.012797625579718863,0.7565,0.042106916899218194,-0.06639963863767506,5032,0
FTSE,index_eu,y2,1,0,0,0.5259303246239113,0.32957244655581946,0.49401528928909727,0.4462171899125064,0.6042490118577075,-0.1580318219452011,0.0,-0.22186516759659358,-0.09413748655658888,5052,1
FTSE,index_eu,y2,1,1,1,0.5261386138613862,0.39485148514851487,0.493975178904029,0.5373134328358209,0.5301383399209486,0.007175092914872283,0.6645,0.007810014750733618,0.008004100311473583,5050,0
FTSE,index_eu,y2,1,5,1,0.5511296076099881,0.39674990091161316,0.4882460672160947,0.5635615028306742,0.5509396636993076,0.012621839131366608,0.419,-0.004851871684194875,0.030820497630331678,5046,0
FTSE,index_eu,y2,1,21,1,0.5715705765407555,0.39880715705765407,0.48340928583568177,0.5797101449275363,0.5607337630143778,0.018976381913158424,0.2225,0.022648394076965506,0.0170815245529492,5030,0
FTSE,index_eu,y2,5,0,0,0.5511093502377179,0.37579239302694134,0.4952009049103252,0.4560559685177088,0.639205745669624,-0.18314977715191516,0.0,-0.2652063385015579,-0.0993819776714513,5048,1
FTSE,index_eu,y2,5,1,1,0.5257629805786762,0.47701149425287354,0.4975901452966438,0.5456930476606908,0.5078224101479916,0.03787063751269926,0.01,0.030359608178292086,0.04838955873062889,5046,1
FTSE,index_eu,y2,5,5,1,0.5507735025783419,0.47005156683855615,0.495206626888677,0.5637319316688568,0.5416490486257928,0.02208288304306405,0.3235,0.019730997489992963,0.02654979847962302,5042,0
FTSE,index_eu,y2,5,21,1,0.5718265021886192,0.4864703541583764,0.4931974900434176,0.6035164835164836,0.5455701568461212,0.05794632667036237,0.0265,0.0904387566669762,0.02938672377134577,5026,1
FTSE,index_eu,y2,21,0,0,0.5713434022257552,0.43441971383147854,0.49486758513399776,0.5241970021413276,0.6103476151980598,-0.08615061305673222,0.0385,-0.12221775507233312,-0.045475113122171895,5032,1
FTSE,index_eu,y2,21,1,1,0.5260437375745527,0.4878727634194831,0.4981153239608077,0.5375053579082726,0.5129345189975748,0.02457083891069778,0.083,0.05163060634758743,0.0031287206647044874,5030,0
FTSE,index_eu,y2,21,5,1,0.5515320334261838,0.4974134500596896,0.49626787501648806,0.5765765765765766,0.5323624595469255,0.04421411702965106,0.1025,0.08101713646268105,0.01205038879542919,5026,0
FTSE,index_eu,y2,21,21,1,0.5708582834331337,0.5235528942115768,0.4950215337787499,0.6212966938600257,0.5211554109031733,0.10014128295685243,0.012,0.15148996944101212,0.05921545675804918,5010,1
FTSE,index_eu,y10,1,0,0,0.5259303246239113,0.3814330958036421,0.4976184341596408,0.44943330427201394,0.599463567277604,-0.15003026300559003,0.0,-0.23551318743155186,-0.06130920060331824,5052,1
FTSE,index_eu,y10,1,1,1,0.5261386138613862,0.4530693069306931,0.49760870502891874,0.536617262423714,0.5272808586762076,0.009336403747506439,0.5505,0.009000143075703737,0.010638511814982432,5050,0
FTSE,index_eu,y10,1,5,1,0.5511296076099881,0.4581847007530717,0.49531869228778946,0.5606457242582897,0.540734109221128,0.019911615037161767,0.1615,0.008733223785731492,0.03243574297997853,5046,0
FTSE,index_eu,y10,1,21,1,0.5715705765407555,0.45129224652087474,0.4933978633171152,0.5720543144984669,0.5677737881508079,0.004280526347658964,0.7645,0.019473742034717634,-0.01001640450040131,5030,0
FTSE,index_eu,y10,5,0,0,0.5511093502377179,0.40332805071315375,0.4989875326815032,0.47049312853678255,0.6296139159949088,-0.15912078745812624,0.0,-0.27915345340228964,-0.03873002740576048,5048,1
FTSE,index_eu,y10,5,1,1,0.5257629805786762,0.4881093935790725,0.49949964881159137,0.5355699272433306,0.5146496815286624,0.020920245714668217,0.1425,0.004724660638461664,0.03914752804383792,5046,0
FTSE,index_eu,y10,5,5,1,0.5507735025783419,0.4831416104720349,0.4990332692884727,0.5523655479175091,0.5452613684657883,0.007104179451720816,0.7445,0.017740994282914535,-0.0018010546467348565,5042,0
FTSE,index_eu,y10,5,21,1,0.5718265021886192,0.48905690409868685,0.498713811142663,0.5818476499189628,0.5638070849338455,0.018040564985117302,0.5165,0.054165466988549515,-0.01544235290844087,5026,0
FTSE,index_eu,y10,21,0,0,0.5713434022257552,0.43481717011128773,0.49835535877222026,0.5138323840520749,0.6252025931928687,-0.11137020914079387,0.007,-0.19400852330666163,-0.024952697574481264,5032,1
FTSE,index_eu,y10,21,1,1,0.5260437375745527,0.4833001988071571,0.49939938895454317,0.5201465201465202,0.5301986218078638,-0.010052101661343626,0.474,0.007422793011440443,-0.02401020191172154,5030,0
FTSE,index_eu,y10,21,5,1,0.5515320334261838,0.4974134500596896,0.49885165385122715,0.5584045584045584,0.5420219244823387,0.016382633922219725,0.493,0.06268200088435993,-0.027342243152886803,5026,0
FTSE,index_eu,y10,21,21,1,0.5708582834331337,0.5365269461077844,0.49864223648511363,0.6186406186406186,0.5218635063342869,0.09677711230633168,0.0175,0.17584629924965006,0.025144751178818092,5010,1
FTSE,index_eu,y30,1,0,0,0.5259303246239113,0.3814330958036421,0.4975979034196377,0.45157068062827227,0.5988293561458803,-0.14725867551760802,0.0,-0.23457913034101374,-0.05881041068589998,5052,1
FTSE,index_eu,y30,1,1,1,0.5261386138613862,0.45762376237623764,0.49758800117635527,0.5410122164048866,0.5171171171171172,0.02389509928776945,0.1175,0.013222584606239818,0.035516856864931556,5050,0
FTSE,index_eu,y30,1,5,1,0.5511296076099881,0.4546175188267935,0.4952781614850863,0.5620087336244541,0.5464382326420198,0.015570500982434288,0.259,0.015031455902976387,0.016988952902477594,5046,0
FTSE,index_eu,y30,1,21,1,0.5715705765407555,0.4504970178926441,0.49334094834571107,0.5747479175800088,0.5687160940325497,0.006031823547459014,0.669,0.02551046977895821,-0.012489197712944544,5030,0
FTSE,index_eu,y30,5,0,0,0.5511093502377179,0.4090729001584786,0.49904828072061297,0.473960436011304,0.6233108108108109,-0.14935037479950686,0.0,-0.26990421552118343,-0.027393124214148634,5048,1
FTSE,index_eu,y30,5,1,1,0.5257629805786762,0.48493856520015854,0.49952007130907733,0.5319063004846527,0.5204900718208703,0.011416228663782446,0.4225,0.0065561838338737966,0.018382352941176516,5046,0
FTSE,index_eu,y30,5,5,1,0.5507735025783419,0.49028163427211424,0.49907354973478635,0.5628282828282828,0.5435702199661591,0.019258062862123726,0.34,0.04415676273059599,-0.00438032770572816,5042,0
FTSE,index_eu,y30,5,21,1,0.5718265021886192,0.49761241543971346,0.4987995570664855,0.5896398219344395,0.5561224489795918,0.03351737295484769,0.174,0.07142035699910454,-0.001876386599623081,5026,0
FTSE,index_eu,y30,21,0,0,0.5713434022257552,0.43084260731319557,0.49758974992480554,0.5076100370218017,0.6273415703467516,-0.1197315333249499,0.002,-0.20800301775120417,-0.027872156333094145,5032,1
FTSE,index_eu,y30,21,1,1,0.5260437375745527,0.489662027833002,0.4991301495203728,0.5265322912381736,0.5257279617072198,0.0008043295309537735,0.958,0.027202365284347274,-0.021861079029863006,5030,0
FTSE,index_eu,y30,21,5,1,0.5515320334261838,0.49920413847990447,0.4983184931392969,0.562731386260798,0.544147023571714,0.018584362689084033,0.43,0.06726495908569241,-0.02763771287222916,5026,0
FTSE,index_eu,y30,21,21,1,0.5708582834331337,0.5311377245508982,0.49790678124788346,0.6141505553270259,0.5295536791314838,0.08459687619554213,0.0285,0.15575894761014336,0.019821036457308816,5010,0
FTSE,index_eu,slope,1,0,0,0.5259303246239113,0.4154790182106097,0.49755684193963146,0.4969405594405594,0.5534969893469198,-0.056556429906360395,0.0,-0.11986342474147349,0.007661065170570858,5052,0
FTSE,index_eu,slope,1,1,1,0.5261386138613862,0.44752475247524753,0.4975465934712283,0.5362762237762237,0.5217794253938832,0.014496798382340526,0.344,0.009599591916665151,0.0189795931946265,5050,0
FTSE,index_eu,slope,1,5,1,0.5511296076099881,0.43757431629013077,0.4951970998796801,0.5476815398075241,0.5565862708719852,-0.008904731064461102,0.5375,-0.002255655736668305,-0.016338920857309702,5046,0
FTSE,index_eu,slope,1,21,1,0.5715705765407555,0.4395626242544732,0.4932840333743068,0.5739359368143923,0.5796089385474861,-0.005673001733093819,0.661,0.0003578654044356089,-0.012855414398064036,5030,0
FTSE,index_eu,slope,5,0,0,0.5511093502377179,0.46572900158478603,0.5004657349665085,0.5339615233608166,0.5675675675675675,-0.03360604420675095,0.0985,-0.10212001535845533,0.03397573631213313,5048,0
FTSE,index_eu,slope,5,1,1,0.5257629805786762,0.4827586206896552,0.5002348587210897,0.5263157894736842,0.5207152202354993,0.00560056923818486,0.7005,0.016798310569908437,-0.006887375431232634,5046,0
FTSE,index_eu,slope,5,5,1,0.5507735025783419,0.47877826259420864,0.5004833653557637,0.5481335952848723,0.5550218340611354,-0.0068882387762631,0.7335,0.03283507261008267,-0.04779065692828832,5042,0
FTSE,index_eu,slope,5,21,1,0.5718265021886192,0.4729407083167529,0.5007431313397948,0.5608507286333202,0.5813239807102148,-0.020473252076894655,0.379,0.02584939299691058,-0.06884749419183545,5026,0
FTSE,index_eu,slope,21,0,0,0.5713434022257552,0.4793322734499205,0.5021550471260562,0.5555555555555556,0.5856777493606138,-0.030122193805058206,0.4645,-0.08296289438356796,0.022657821483116902,5032,0
FTSE,index_eu,slope,21,1,1,0.5260437375745527,0.48628230616302187,0.5007973629396583,0.5212191358024691,0.5307167235494881,-0.00949758774701892,0.507,0.007476480885238557,-0.026218148355553028,5030,0
FTSE,index_eu,slope,21,5,1,0.5515320334261838,0.49124552327894944,0.5016199883170189,0.5486111111111112,0.5525641025641026,-0.003952991452991439,0.891,0.0411321192437073,-0.04874883118161388,5026,0
FTSE,index_eu,slope,21,21,1,0.5708582834331337,0.48962075848303394,0.5024609463707316,0.566358024691358,0.5753012048192772,-0.00894318012791917,0.843,0.05738404729888369,-0.07524857203300184,5010,0
FTSE,index_eu,real10,1,0,0,0.5259303246239113,0.4105304829770388,0.4973207384295959,0.4900662251655629,0.5607646791078744,-0.0706984539423115,0.0,-0.13561453718587058,-0.004029279873384306,5052,0
FTSE,index_eu,real10,1,1,1,0.5261386138613862,0.4398019801980198,0.49730849916674835,0.5245033112582781,0.5302685480200273,-0.005765236761749226,0.7075,-0.017510594883063946,0.006393325838902619,5050,0
FTSE,index_eu,real10,1,5,1,0.5511296076099881,0.452239397542608,0.49473099564859424,0.5682722050375607,0.5457858769931663,0.022486328044394432,0.115,0.002783053874891528,0.042779526487101927,5046,0
FTSE,index_eu,real10,1,21,1,0.5715705765407555,0.44930417495029823,0.4926579686888608,0.5786442179884803,0.5646413887619918,0.014002829226488545,0.3075,0.009844313651034775,0.01840997248284315,5030,0
FTSE,index_eu,real10,5,0,0,0.5511093502377179,0.46612519809825675,0.4991900261452026,0.538244766505636,0.5606911447084233,-0.022446378202787276,0.2765,-0.09636888351068923,0.052550625176534416,5048,0
FTSE,index_eu,real10,5,1,1,0.5257629805786762,0.4811732065001982,0.49958133880153555,0.532634971796938,0.5205183585313174,0.012116613265620524,0.3925,-0.024684875771033843,0.05003463645714523,5046,0
FTSE,index_eu,real10,5,5,1,0.5507735025783419,0.47917493058310195,0.49917425085057043,0.5536290322580645,0.5486381322957199,0.004990899962344586,0.827,0.01599357477934149,-0.004769614645976139,5042,0
FTSE,index_eu,real10,5,21,1,0.5718265021886192,0.48706725029844805,0.4989138849649154,0.5814141414141414,0.5620659722222222,0.019348169191919173,0.429,0.04391884330446072,-0.0037631908928245084,5026,0
FTSE,index_eu,real10,21,0,0,0.5713434022257552,0.5111287758346582,0.5025803853746199,0.5891829689298044,0.5516198704103672,0.03756309851943718,0.3355,-0.008871487006030132,0.08840037387076483,5032,0
FTSE,index_eu,real10,21,1,1,0.5260437375745527,0.48469184890656064,0.5009319826567434,0.5205374280230326,0.5300215982721382,-0.009484170249105639,0.4975,-0.0019622105655845434,-0.01420486655470321,5030,0
FTSE,index_eu,real10,21,5,1,0.5515320334261838,0.49184241941902107,0.5018660624917559,0.5514592933947773,0.5519031141868512,-0.00044382079207394565,0.984,0.026758670948053953,-0.025011820645840066,5026,0
FTSE,index_eu,real10,21,21,1,0.5708582834331337,0.5215568862275449,0.5028003872494532,0.5990783410138248,0.5413763066202091,0.057702034393615764,0.158,0.11246552310424301,0.008454695593423933,5010,0
FTSE,index_eu,be10,1,0,0,0.5259303246239113,0.3331353919239905,0.49489811110923043,0.4297683587974372,0.6091787439613526,-0.17941038516391544,0.0,-0.24443135734732824,-0.11197260375431478,5052,1
FTSE,index_eu,be10,1,1,1,0.5261386138613862,0.41207920792079206,0.4948654445642584,0.5465746673238048,0.528757854035766,0.017816813288038746,0.2525,0.011496086200592504,0.025532926755583607,5050,0
FTSE,index_eu,be10,1,5,1,0.5511296076099881,0.4147839873166865,0.48998889173232896,0.5662888122227698,0.5430784123910939,0.023210399831675943,0.1515,0.010503652470085556,0.03722450701254876,5046,0
FTSE,index_eu,be10,1,21,1,0.5715705765407555,0.4117296222664016,0.4858850870917635,0.5879148093115404,0.5705967976710334,0.017318011640506947,0.281,0.02557226625717912,0.010421614180003425,5030,0
FTSE,index_eu,be10,5,0,0,0.5511093502377179,0.36311410459587956,0.49621337222882206,0.4381685922122379,0.6532188841201717,-0.2150502919079338,0.0,-0.2963158105690435,-0.13274355322116382,5048,1
FTSE,index_eu,be10,5,1,1,0.5257629805786762,0.4684898929845422,0.49810070773379556,0.5335900727428327,0.5189003436426117,0.014689729100220927,0.3265,0.017017430995925564,0.012994939235183023,5046,0
FTSE,index_eu,be10,5,5,1,0.5507735025783419,0.46985323284410946,0.4962740587159884,0.5612157534246576,0.5449462365591398,0.016269516865517808,0.4785,0.01895384147749357,0.014799432656185108,5042,0
FTSE,index_eu,be10,5,21,1,0.5718265021886192,0.4733386390768006,0.49471233469761455,0.5846219931271478,0.5606387570133794,0.023983236113768402,0.36,0.03367605478647229,0.01620929016557382,5026,0
