pair,date,band,depth,gex,base,atr,rng,absret,fwd_date,rng_atr,ret_atr,cvol,rng_cvol,ret_cvol
US2000_USD,2026-08-12,long,0.011005875968892506,31493.184526063684,3048.402,41.068199999999976,24.9079999999999,20.230999999999767,2026-08-16,0.6065033286094818,0.49261959374892933,,,
US2000_USD,2026-08-13,long,0.011005875968892506,31493.184526063684,3051.675,39.873199999999976,27.557999999999993,5.393999999999778,2026-08-17,0.6911409167059581,0.13527883390346854,,,
US2000_USD,2026-08-14,long,0.011005875968892506,31493.184526063684,3065.32,39.383949999999956,54.47699999999986,46.814000000000306,2026-08-18,1.3832284471212237,1.1886568005494715,,,
US2000_USD,2026-08-15,long,0.011005875968892506,31493.184526063684,3065.32,39.383949999999956,54.47699999999986,46.814000000000306,2026-08-18,1.3832284471212237,1.1886568005494715,,,
US2000_USD,2026-08-16,long,0.011005875968892506,31493.184526063684,3068.633,37.27709999999995,58.97699999999986,30.53099999999995,2026-08-19,1.582124145923367,0.8190283042404047,,,
US2000_USD,2026-08-17,long,0.011005875968892506,31493.184526063684,3057.069,36.697099999999935,72.54899999999998,59.77500000000009,2026-08-20,1.9769682072970374,1.628875306223113,,,
US2000_USD,2026-08-18,long,0.011005875968892506,31493.184526063684,3018.506,37.19974999999992,65.33599999999979,2.2159999999998945,2026-08-21,1.7563558894885025,0.05957029281110489,,,
US30_USD,2026-07-28,long,0.012752136979204718,470.0493919558726,52745.6,530.2049999999999,1391.0999999999985,325.29999999999563,2026-07-31,2.623702152940841,0.6135362737054454,,,
US30_USD,2026-07-29,long,0.004565072648111509,609.6301464988734,51761.0,574.9549999999996,1160.300000000003,912.3000000000029,2026-08-02,2.0180709794679648,1.5867328747467255,,,
US30_USD,2026-07-30,short,-0.010834790688407384,-250.44168148975731,52352.5,584.3549999999996,1336.4000000000015,969.5,2026-08-03,2.2869659710278896,1.6590942149891774,,,
US30_USD,2026-07-31,long,0.005570702527743641,499.9373255140608,52420.3,573.7949999999997,1659.0999999999985,1853.0999999999985,2026-08-04,2.891450779459562,3.2295506234805105,,,
US30_USD,2026-08-01,long,0.005570702527743641,499.9373255140608,52420.3,573.7949999999997,1659.0999999999985,1853.0999999999985,2026-08-04,2.891450779459562,3.2295506234805105,,,
US30_USD,2026-08-02,long,0.0044829918152015395,632.7401608897568,52673.3,572.0849999999998,2120.699999999997,1790.5999999999985,2026-08-05,3.706966622092867,3.1299544648085496,,,
